network,address,milkyway_milk_balance,milkyway_milk_staking,osmosis_milk_balance,bsc_milk_balance
milkyway,milk18d9akv970e95knt2ucp4y7my2xt2pgqp5v2s5f,12526712,0,0,0
milkyway,milk18d9scd6d0nqzane5d49vz0ra6yxw69p8e3490c,34257955,0,0,0
milkyway,milk18da054k6aavla030fcx3k3tvjm6z2fa4zthe0f,80862391,0,0,0
milkyway,milk18dch548z75kmngymxpytrndzhapgvux3vaevv7,0,0,0,0
milkyway,milk18de3dgl543x3ulf40xknwxf3qsu3r2mfgpppyn,2169218,0,0,0
milkyway,milk18dfhjcspsrsx3696n706eunfuxnydjj7p60vkc,316675000,0,0,0
milkyway,milk18dg4tkhkgq3tzdt0z8penwss2qw2zk9aet2lj7,1306513,0,0,0
milkyway,milk18dg6pcexurhw0mr9wh7uvsecfs5n805jh83j8e,513,0,0,0
milkyway,milk18dgjcyl6dkkd0nqpx22c33ar9c0aa56evdd3kh,4659096,0,0,0
milkyway,milk18dhtsvjsasz9qfjh7qfnv40zsge5eecupan7lh,190796871,0,0,0
milkyway,milk18dje0ddq7fzwqzfd8t5e8cvjf4agf6tpwmvanl,1065396,0,0,0
milkyway,milk18dm77cc9z0elk3q38m3ph2luxg5nyrryvw89h5,422108,0,0,0
milkyway,milk18dp94d2t0uqg8eewk4n247e83lwxr8jqhejd28,7294000,0,0,0
milkyway,milk18dpx6jxmwwt3gxwa4950nvxcpsddzr8xcn0jy2,449,0,0,0
milkyway,milk18drpxsl0n9ww7xrumghgxk5cgcxc94wlgdepc3,94850,0,0,0
milkyway,milk18dt3fzjnnsv8a50yfge2m85jmxeejnvvsn94yv,94726,0,0,0
milkyway,milk18due4zns82cn2979uyhzvaqkhqqfev6s0er2gw,11155449,0,0,0
milkyway,milk18dvfcv5zjqv87n0w6ku3cqsgpjapfhxxdgtcdr,0,0,0,0
milkyway,milk18dwg8uc4kmelfkuy2kuatjsqg8ddps9mjuwts2,311779,0,0,0
milkyway,milk18e05n5pfn6hvmvjtn9tm8sjqajkgwjvt2e67p9,47311712,0,0,0
milkyway,milk18e2gwtzadflg9ycy24vfxlf98gk975udc4jvsg,2738000,0,0,0
milkyway,milk18e2kq5v6vhelm4cms2w2qannp5jf9pftcsyxge,5138000,0,0,0
milkyway,milk18e2z73ffge5qzep7m4ekqxzpc3euse3mr27tvv,59492653,0,0,0
milkyway,milk18e37qdmv87agdww55vxlqg6newdv4urnae682r,280418,0,0,0
milkyway,milk18e52lafmlulaz4h56u80fpl42dl2aqump9ypka,142587440,0,0,0
milkyway,milk18e52q7kl2lt3mwph08xq60zj03mszvgupy0elv,208497192,0,0,0
milkyway,milk18e5qfy2hc7n44yyga93wn2m79lda8rnep0lf3h,13208000,0,0,0
milkyway,milk18e64hynk253cmmgvc4ku0vsruseu8evp9cqc69,7951999,0,0,0
milkyway,milk18e6y2xy4hl62ec09ecgdk0x2s8vazh8a2spudp,36666000,0,0,0
milkyway,milk18e8dg48a2qg30yq3wyprfcl5nrrv33pn235hge,41102947,0,0,0
milkyway,milk18e9g3kfkzc9n9aet5c9eqwvt6ay5raarpnshyq,167165,0,0,0
milkyway,milk18eepw4yyvc9j3rx5e3e6q9mjd3q02c696ujkry,0,0,0,0
milkyway,milk18efpfl02r6n7nv70qtgynvdvu3rvtym8wyuy69,31907999,0,0,0
milkyway,milk18ejfjs256jdxj94cfmtlquuv723fyqdjt07x38,779968,0,0,0
milkyway,milk18ejjj63c0tm3x4mlvqp6hk33dfjyrwpjsrlf8c,743903948,0,0,0
milkyway,milk18ek3f3rmhwg8kgsmr84xept7vazz3rthjlcvtu,1309320,0,0,0
milkyway,milk18em40926h3ryxftzkg9qjc70uf6zwyw6v35dg2,0,0,0,0
milkyway,milk18enyj6xz5uh7hu0x75mwh2w0v4qs2nws3nq6aa,680496,0,0,0
milkyway,milk18eps6s5swclmu9yrl7nkylgagvrsejxv2lhwa7,226175,0,0,0
milkyway,milk18eqnwr9u58j5upqv4d378gudjpd978s2szm202,10000000,0,0,0
milkyway,milk18etpfu7edj9vydc970tk8wsze66zqw4lxaux6q,24223926,0,0,0
milkyway,milk18exae7c928jvfmrsrn7vlcjmc4wmsjr35xu7cf,96643,0,0,0
milkyway,milk18eyjwwaw2uqa09l7eyl9fjfmu3tjfew7f2gc7l,24438000,0,0,0
milkyway,milk18ezrjm7jurrk32kxvwjs7v33mqfhu5fvvuj5ul,8233017,0,0,0
milkyway,milk18f03mtfkpl32w7rxsy5zqu3uhf5rs32v7zam85,401650112,0,0,0
milkyway,milk18f088yfk9pmwvjny9jp495ud56twn5ewzcqyv2,3018000,0,0,0
milkyway,milk18f2ejy9gd470plkwslsd5c8nksq36wskh0mazf,11290997,0,0,0
milkyway,milk18f459a6l4kfdj09klsvudfmx0wwq9y6u2xaguv,1268374,0,0,0
milkyway,milk18f5nduc77d6qv7kqjpcu48dkglyaeyxs7upllk,104643,0,0,0
milkyway,milk18f8e9y3pxm77k437tjh4ewpvw6rll2hlr0w38g,26690000,0,0,0
milkyway,milk18f8tq5usm7lreft50c4703fvf6jkae50ac22ag,0,0,0,0
milkyway,milk18f8uk2lkkmkh0tm2pgqa5gre59kw5swesfd956,13128000,0,0,0
milkyway,milk18fcq6pgehzkzmlx6t0hzs4dg05a06sqmpx3vjf,4045234,0,0,0
milkyway,milk18fdh59lkpry3h6jxev5yjmh27ptza2yaclp8gv,8863999,0,0,0
milkyway,milk18fgnpunlgjdc3n20hgr42ph7wu9xmzxr4uxtd6,25950000,0,0,0
milkyway,milk18fham6zlr3a9ck6crlyq02lelpw8zlsaugmfg6,36008,0,0,0
milkyway,milk18fhyf6vdqe5yjm7xkrpads9tpdx4gawjs76plu,0,0,0,0
milkyway,milk18fjx2qvt4fyczzxph8rp6myh72tyfea4f6yqc8,1538346208,0,0,0
milkyway,milk18flktkuqmwp4cwg0zyqw5s96e7ssc82gvv90dg,96649,0,0,0
milkyway,milk18fmaz9u26mc7hxqmhsqkcefchvc2egjxyl2ymy,0,0,0,0
milkyway,milk18fnfljzlre3qjlwggaz5nx5y5v7ghgydurlyhd,47527500,0,0,0
milkyway,milk18fpxsah6t2ddn3wrdugv7szht2nmal47jsj58v,18278000,0,0,0
milkyway,milk18fujj6cd54ph3h3x2vgzmcx2mtyr7987hqk26l,0,0,0,0
milkyway,milk18fvvglfyhruxuepezcmkndmn8grysaelh7ltt7,84,0,0,0
milkyway,milk18fx9jpqptdf8nfn552qxe36svfmlns9asnkm8u,32281999,0,0,0
milkyway,milk18fxp9vc4clwdqxta66r7zt0rz3ay3zt4y6ha88,877242500,0,0,0
milkyway,milk18fz9dx72u0m54sw5q7l0kr20vg4l9fxgx8wvyx,0,0,0,0
milkyway,milk18fzuhe3vcnp5rjgulm76yj05aepjl35qn25ygf,289438784,0,0,0
milkyway,milk18g28fzcjljh9afa7uvghnr5muwr5nkvl62f8sl,20380000,0,0,0
milkyway,milk18g4hacsysyuc3np9engd265na9j5cnfs56guua,225239,0,0,0
milkyway,milk18g4k2rup8dm44dshkd5znnnlxf8c5lu3gzje2j,0,0,0,0
milkyway,milk18g4vy652t9xpe0955rlkxl6f6a8xql9mpp9xtf,0,0,0,0
milkyway,milk18g5zz3ktgq74c7rl4508d9q6srhqkx32krvsgm,122302971,0,0,0
milkyway,milk18g67shzaccqnla4wt4yjcnj7fk92nnlk6s5e4s,744,0,0,0
milkyway,milk18g75jd5mnvzdyaje0qnt4c5lpt4dyk2qgzxydp,27682000,0,0,0
milkyway,milk18g8dhy3pyxc7lttqwn69rcj2xmwgypkezxjqv7,30712000,0,0,0
milkyway,milk18g8wsq9e087m8w0h6m23cv744ef9pxx353yh3f,9260000,0,0,0
milkyway,milk18g9pplzhl9z4255wne2xy447lfm7k57thex8l8,0,0,0,0
milkyway,milk18gaah0wtpsq8dwy6r2uwy9j48gu24px277ftyr,804570,0,0,0
milkyway,milk18gc855qtx32swqa4339tw4j0c3a3kgvxxq8kxj,519,0,0,0
milkyway,milk18gh94ql48td4dv5kf6jgd0t28urlfww80qrx9u,33222000,0,0,0
milkyway,milk18gjrt53xwclsq35v3j2vumkstyrrdjaqrcn7x7,82579,0,0,0
milkyway,milk18gl2tdxfsuq2faj4agfkfwkc7m7xgwnt8ajxt6,2920000,0,0,0
milkyway,milk18gltgfrfmqknmykqlx962k98lh68v68ga62gd9,1497456,0,0,0
milkyway,milk18gmeqzq8kezhghl4f985spkjd6dk09jj0gncj8,1218947,0,0,0
milkyway,milk18gp4phxas2kysdup80klzpkex6ktul320serqr,2439702,0,0,0
milkyway,milk18gp5juecct8l73qfh5h4kqe4wfqhsgttayvv3g,0,0,0,0
milkyway,milk18grmh33e4macnxdreu7jm0xewjtus45886d7sn,30555999,0,0,0
milkyway,milk18gs4m9dzr98zpaddg9tfq92fauxmxq4yej93ud,0,0,0,0
milkyway,milk18gvh374uyjxzvf5pn32mgpmmwwwdj49stvnyvc,87144,0,0,0
milkyway,milk18gwxvxx75crr6945zs9nweu372e7g0vz3t2qwz,8923,0,0,0
milkyway,milk18gx0w8zc687vy3mgv7u7t2wsn0rn90ywdyrc2k,34247729,0,0,0
milkyway,milk18gyj3ueta4kqwe0n880t835a773rk3wcd02asn,2734000,0,0,0
milkyway,milk18h3ch28nudsm4dzk5pd2vvhkqjd5wd6zd27u05,0,0,0,0
milkyway,milk18h49l4ssa4u3durgv77pt9z2fypef50e29lydr,225373,0,0,0
milkyway,milk18h64el8kgqa8w95ucd23h8gj2jywthw2a07trs,0,0,0,0
milkyway,milk18h6rdr09e8jyg8x5c25sp9zeq9hclq03lkysgz,348470625,0,0,0
milkyway,milk18h6zq4n5knnpvnmgm5fjctuufgdvnwhq3kaw3n,1500507,0,0,0
milkyway,milk18h6zwcng35c37n269t7jyftl3frkeqz5982xh8,109811999,0,0,0
milkyway,milk18h8909d8vc462pmmm0q09hc83kslkj6e6kdyhw,545379,0,0,0
milkyway,milk18ha23mmqldenudex2rakszrmn3rwsqyqrvkxwc,0,0,0,0
milkyway,milk18hasq6ymdj7tzxrl8n3vv4a9ljzu38xswj5669,13574000,0,0,0
milkyway,milk18hcghwda56kyrrzcm0qrklavhgtvp7wdc8dk9f,2025,0,0,0
milkyway,milk18hdfu9lk7n7c3d6tj76wdezegvd66nm7y8d87r,0,0,0,0
milkyway,milk18hj9vwf4sgjjevqp23ts3dgx7j2ns9p58v263j,0,0,0,0
milkyway,milk18hkwm6q7w6azz6jhd2pyyf23u9qlmw44ufkdaf,0,0,0,0
milkyway,milk18hqgswd697q0sqsy07gcg386jurzsjd948tqey,0,0,0,0
milkyway,milk18hqlg4wrzulyacw4zmggaufysawcwksd8kkate,5033581,0,0,0
milkyway,milk18ht3kkjeqpz66yj7wwnte7krmatmwrx470dfr8,18948000,0,0,0
milkyway,milk18ht7mzw9ff2phrmaav76apxf3c47tgljud49ek,0,0,0,0
milkyway,milk18htcnt6u0ut3htk4mddcz92mvxz5xuenqydt48,24613999,0,0,0
milkyway,milk18hu57g6c0fg0tttju8d2q8dpkrwd848s7vkwa3,9857999,0,0,0
milkyway,milk18hum27t73tuqe8ejv3gpcenpz6k04xs79d9ptu,1404794,0,0,0
milkyway,milk18hvmwtzhrfgqvsqdnddlgucjvytr8ss2l3zctn,38025999,0,0,0
milkyway,milk18hvzrmyes3cgm6dguqef3fafeq0y8vd57wq244,96634,0,0,0
milkyway,milk18hw8gjm4esm0la9nuuzkdp463ef53w3f4k8j42,0,0,0,0
milkyway,milk18hyahv0gzg7d3e5cq2xs5xjkl9zcffwhhzwvh8,88018,0,0,0
milkyway,milk18hzf5rjy47nlwqnr5lw5wapcngv8ypkg2ry84m,1377204,0,0,0
milkyway,milk18j0vv30k4yqwjhvpkmjk88np63v4w0ew5ge5ty,1030352000,0,0,0
milkyway,milk18j3zgue47yfenjxry8cujy9fd2w5uq3cquxmpq,1752058,0,0,0
milkyway,milk18j40zly8j4ds79apppw64wk82qmh7z6nc0txy3,37736000,0,0,0
milkyway,milk18j490jg55sqh7ua4y5lyzfhkv9e5ufxdmvdda9,0,0,0,0
milkyway,milk18j5u0z935yt8pf3257vvyj3stxtp9mwlg9mjqm,5454000,0,0,0
milkyway,milk18j7m2uf9qmk28xnqge7sf4dkh4m3j5a7gdy75t,6005,0,0,0
milkyway,milk18j7m4fu2mwqq0dfcprmls23jutdp684z95ece7,0,0,0,0
milkyway,milk18j836lp98a4vtyu7l44ndf3tkqkfpgq7hm58rf,41662000,0,0,0
milkyway,milk18j8jj0fs5stcrs92r4pt36jwvr5e30sszamjln,56376974,0,0,0
milkyway,milk18j8xp0mvwcpvgrragjfzwtuxtq4z0dtzmnnzeu,675,0,0,0
milkyway,milk18j9adpslxulu2f6wv4s70eus3w02a099y5x7g8,0,0,0,0
milkyway,milk18jdsuw8te887uaw3qemccn860urrh4rz04pn0e,220427954,0,0,0
milkyway,milk18jfj7fwf5vngspt4myq0sll6d7rrshd426gex9,7082150,0,0,0
milkyway,milk18jhlm2xc4et88q59e2jlz2ytytrmmmujun8gs7,32409,0,0,0
milkyway,milk18jjqteyc82z77cjyvnwye9x7u9jl254s38uc62,13624000,0,0,0
milkyway,milk18jkznlnrp0tukeur7ytsz4c2l8fu30cuw9j4f8,19246955,0,0,0
milkyway,milk18jptjmq8nk0vtv22gtenk7akmsvgd2j42pvwv5,79776,0,0,0
milkyway,milk18jq89mpdslcvcjrsnh855wskrzj4xnfn0qkms9,3357008913,0,0,0
milkyway,milk18jsrx4x9wlt9uz86vvvt9um37daxw0u3nnqdx2,171790000,0,0,0
milkyway,milk18jtj2tpzcd6vd0kkdcfdsymgzlmclw9e00mmw2,1417809,0,0,0
milkyway,milk18jtuts9ypsprd5htgemmy4ku2jptkwgnlszw9a,96622,0,0,0
milkyway,milk18jwjltcjgpgkuzgkmmpqumrlg8pcamsmqd4ywg,348484697,0,0,0
milkyway,milk18jxu78t6kv2f3uf44mln73rpn99z44vqmdtaxn,41309954,0,0,0
milkyway,milk18jzg6mgrjaufc44xsr27uepn9tzjvcn2rpxf3s,0,0,0,0
milkyway,milk18k003qm2c2r5ylvyyxwwluyvsq04ahap94rszf,0,0,0,0
milkyway,milk18k0x4zvjsuhqvfpz23475t9lk539qs5kdhnuy0,780761,0,0,0
milkyway,milk18k2u95zne4dd4wtl40cg7uyty0cu5u5kafwej4,149207239,0,0,0
milkyway,milk18k5evntrd3qcuf0mhh7y73gnawcycse5a83dke,493952,0,0,0
milkyway,milk18k5jrz464d5gunqn5thqvgsdupnllyvmm3s9hm,23247999,0,0,0
milkyway,milk18k64m3qynhqj7at5746zmdlgjnvr4pn0n6nw35,1216254,0,0,0
milkyway,milk18k6e2avnytar9gern85sc4vtavfu5g00x9gqj5,6574575771,0,0,0
milkyway,milk18k6p8ejllfnd8cxluvak0vk6l49wnsw5f54ttn,50488517,0,0,0
milkyway,milk18k83pqkds2shnxrnajgz2urlapz77yc0y42ecl,0,0,0,0
milkyway,milk18kc5p83pczvfeyvd7rxzutd6aue7drlc2k9230,933090,0,0,0
milkyway,milk18kckvz5rmknpzefg8wm8e9k4seeekz8gpduf2z,7036000,0,0,0
milkyway,milk18ke4s50kr9agsk6jd3z5k7t3qzsh25cactuqsx,12318548,0,0,0
milkyway,milk18keh0tuxtce6pp3pusvxmmwly3ekznst03yvzh,0,0,0,0
milkyway,milk18khsh7dgnzmnzlgs0n9eahdthzepekm5v82g92,33185789,0,0,0
milkyway,milk18kjheafev26u755ks77jjukw2regl4dwthv0vl,241178,0,0,0
milkyway,milk18kk778256gl4f28lz34c62wl94nwrme6q846ss,28011,0,0,0
milkyway,milk18kkntusdpetf4uuzcz86eacfhws5a7kfhnwapm,74300,0,0,0
milkyway,milk18klnunrp5me9v7jn7g4amyke4twlmpps69rets,1889783,0,0,0
milkyway,milk18kmvumhss2cgk8fwga809nqkm4pqhzepta2nh5,0,0,0,0
milkyway,milk18knfcplxekfdpkzvgg90jg4et04l4fpu86geae,27588864,0,0,0
milkyway,milk18knva0jawu8zzlgtg0d9hq509w8v9myffjaxjp,3066,0,0,0
milkyway,milk18krdmzn4zrz2u65mwwk2g9cusmak566u3rlfhm,1078,0,0,0
milkyway,milk18ktmjd8m7tx67f55tv7ayq7kvxfceqxekwqmgp,30311999,0,0,0
milkyway,milk18kv3s07w350jarua2cs6sluv74p55j4x5hamjs,0,0,0,0
milkyway,milk18kvllxct8ejz0anw7g2h5qv9z7ygnz76w0ddnm,0,0,0,0
milkyway,milk18kwhlvu570886v48gpylyyd0h430wnpt0vkhgl,8195184,0,0,0
milkyway,milk18kxpuv76wtv9v6d200els0rf0n435mrpnq5de3,0,0,0,0
milkyway,milk18kxxeva7yne424ml4sxkq273h5cmzzgxhq0at2,0,0,0,0
milkyway,milk18l3jzryu8tlmwzeqqr9u4mqw3kmux0yw8nutm0,1240005000,0,0,0
milkyway,milk18l78xae5y4x82qfhyss97r4he7j2vv4ppfr5cv,1318782208,0,0,0
milkyway,milk18lc3qmx4jqzr55gvh5qmg6z3q4874x4x8vxth6,1071678,0,0,0
milkyway,milk18lcn3h9qasem652ckw6fc9fzfs82gyhzfv9gn7,3928000,0,0,0
milkyway,milk18lkyzh7g7arphjjun2gc52j0ktf49g9zvmzush,36394000,0,0,0
milkyway,milk18lqzvzqmne7udart5wfr5ycz560dt04n0gk37h,1988413,0,0,0
milkyway,milk18lrp5ndft34kl2jjh9v0qxdr4sjrsf5m5rng0w,887255,0,0,0
milkyway,milk18lrq6hjjwhq8akt5yavefchkjs6ll4vv9mvd3h,218282,0,0,0
milkyway,milk18ltcdyqlyn50j58yfhf3cqtkzzlgvc4q6cfudx,4319270,0,0,0
milkyway,milk18lwppex55rdys385jhqqgp52wvk5upqvyhkhur,167098799,0,0,0
milkyway,milk18ly3q3wdnpc98xf9gsuk2yhftnqnztv5zq8ln0,3392925,0,0,0
milkyway,milk18m0q96jrvcv4dn42kygg52e6tvv553scqtsf9p,0,0,0,0
milkyway,milk18m2hqyj4tvuakrjvwyaw7jcd0semzrrtr679dd,0,0,0,0
milkyway,milk18m3nqlapj2dwuxdyzh5pff2pepfyak5lg009ql,25644304,0,0,0
milkyway,milk18m46v5ng5cnshem0ymqgp8jfn02nud7ynj2n3n,58852000,0,0,0
milkyway,milk18m4wqu66chev27rlnzwpz8rv964dmh935wycl5,13230000,0,0,0
milkyway,milk18m4x9uxyjt42lduklc9pp02hpdyxq9an20jekr,70953203,0,0,0
milkyway,milk18m55phdn5h7fzg0z8d73vuzgdxfh393kusqakd,27627999,0,0,0
milkyway,milk18m5emms9vrucl4sg8669gjerkaelusdts598cv,64159042,0,0,0
milkyway,milk18m6m8jezu3m86vjn7puksx6zyupxw3fy72na22,75048000,0,0,0
milkyway,milk18m7227afsztrh8pdzyzrerjgx34v2pp95wzjse,12500000,0,0,0
milkyway,milk18m7a4c5z5ya4djjfgkw7zyuakqatu6zgk9m42k,1874482000,0,0,0
milkyway,milk18m7gulkaxnt4wyutdz2fl6w5hn3wchzqhe84zx,5000,0,0,0
milkyway,milk18m84y3h9t9w93g8g3k3r7adqylfrrh9lvsg6nj,2566000,0,0,0
milkyway,milk18meejgshz4nmwjzh2x72a9fjxvewz8rvxj9k7z,3540482910,0,0,0
milkyway,milk18mhc5msd3gdnp6ym8xsucz8ytzllz58xtt2zm3,1293650,0,0,0
milkyway,milk18mjjjzpjf2trhxwj75fd3gll9vssawmvaz5xyk,5100000,0,0,0
milkyway,milk18mkv40czc8qqapzds8t92sw7j69f72k7ws50ca,7500,0,0,0
milkyway,milk18mlv2t58emcjt533nnuwjvck6xmse4l2jz8l63,12878025,0,0,0
milkyway,milk18mmpj8v9ryfsj5kdu9vk238mgdluvuu5u23jgx,951443,0,0,0
milkyway,milk18mnnp36hhanj2e5xyzd0z3400834se7dmh4hrx,295,0,0,0
milkyway,milk18mnqj8f67rt5acnk40kaaveyahzatgsjxw85yj,607482,0,0,0
milkyway,milk18mnrmy8gle2nl203f9ymalawl2fjv4ne4c043p,82634000,0,0,0
milkyway,milk18mnxcjxvpcmzv6mn3wcr9ltmkrge62er6hss6x,117900000,0,0,0
milkyway,milk18mp2t3jr0mjj3uek3td92vn4y9mt58u6wve9pe,0,0,0,0
milkyway,milk18mpzk35gtt5rj37hds35lgdc0sy0ku8jpu3alm,36874000,0,0,0
milkyway,milk18mqcamslyrh9tl7n3zpkhldeyurzjwwj5n7lya,3811,0,0,0
milkyway,milk18mtzez6mv0uqwh066pumsxwgeam0lq87nj5fj4,0,0,0,0
milkyway,milk18mv8hgc4eej3t6ku2hanyjfgx28r682cm0z426,0,0,0,0
milkyway,milk18mvgqvw853mspveaas9qppngaj045y6fkr364s,116315785,0,0,0
milkyway,milk18n4fk0rm4u25lqp38k5xxnepgy7rgge745z5uc,495565,0,0,0
milkyway,milk18n69m8as67pw40ddgtzl4xsg2gd9w6zlfwgs8p,3478000,0,0,0
milkyway,milk18n7r2ax0rrs3l3gap7f4d3v235dva9uqqm6wju,250277,0,0,0
milkyway,milk18nay0yc7qkr3efguuwv8xe9qjlapychmplh5af,416824372,0,0,0
milkyway,milk18ncp3jnyfhlz48usj84p9mdz5g8hjvp4n52e72,22,0,0,0
milkyway,milk18nd6fq3zjmaymkqqn8qmqpvue42x7w7xwlq3e4,272414,0,0,0
milkyway,milk18nd8knx23wflzxm6g4ptvlkrc6evav55tlh029,12318000,0,0,0
milkyway,milk18ndumfrf8th50tlkhhr4k6zrqc79stdxzyvl9z,448,0,0,0
milkyway,milk18ndxzp4pl73phuulsd242kcugy3lajr8mv2yyc,50730000,0,0,0
milkyway,milk18ne8a0u0nknag8zy6nf2jh2tqqfj553ahcyeyq,13354000,0,0,0
milkyway,milk18nf84jgwkqypaplz45xyf3yegpu4vvhzn6l3dl,1270471668,0,0,0
milkyway,milk18nhjd8mxn4jdg9twcyxhh4hms3lyamzwyl9zah,12388000,0,0,0
milkyway,milk18nhsp9s367tuvt8y2x486x0zt7vv78nfwwgwkd,59714972,0,0,0
milkyway,milk18nl5lvh97h52gtwzzs4dp3mhrpcsys9a20x8ae,11413,0,0,0
milkyway,milk18nnf9s0flnjxq7rzkjfh57gwufpasdjdn8gc9a,0,0,0,0
milkyway,milk18npns9vj328qdhkd2cdzdhhw6a2avrmrejs6jw,29438000,0,0,0
milkyway,milk18nr90x338x5wryfvr8j54jpppa7exvuam2rp2p,250489,0,0,0
milkyway,milk18nsqnn7nnf4lwehx8e2se060fk6usf6xz7lqkp,854387933,0,0,0
milkyway,milk18nuj2rwrqvkc29x30xnwqhs6aydttr5mln294v,42562000,0,0,0
milkyway,milk18nvanu5lfsgzvmyg387gzrhlnz45fd2gpm4eyk,89596000,0,0,0
milkyway,milk18nvqtg92j9ys23j3wgargr0pq6keapwqv8p6z9,106780871,0,0,0
milkyway,milk18nvxtjzs8pslh9l5e06pkzc6j5wvaqfpnwsdcj,90142,0,0,0
milkyway,milk18nwwekln8crt9ta96q5cehzz5nyrjdjkq3vhx6,6060000,0,0,0
milkyway,milk18nxgavvpslaf8vdajuqanh2d0cph2z5z9f0naf,10000000,0,0,0
milkyway,milk18nyjsa6fykxdsap2736hpnac40u4z3p3y9lkem,1549589,0,0,0
milkyway,milk18nyyccjmk9gykjngwypvpwsxusrfhux3vcq59e,236760,0,0,0
milkyway,milk18nz7rj0ng8ylxue6mvevtapd05cp09zers53j8,1199961,0,0,0
milkyway,milk18p0747jj7ql73lxcdaulhejtlhrthdk9uejw28,40992000,0,0,0
milkyway,milk18p0dvf6rx80napqs0qcgckrp4xdmjf3rzm0j36,13272000,0,0,0
milkyway,milk18p0lxascgpm5sdgvgvtpnyufnxsfqv2ysgzcr9,1226169324,0,0,0
milkyway,milk18p2e3klcu9fsdpf249jggzxs87yykzpmw93zt5,30066835,0,0,0
milkyway,milk18p2h6we0hvajgvsugdewzr4zgu3xl8dfdmlfrl,4611454,0,0,0
milkyway,milk18p5g0rwnjljk4akq53ergknjs88w2zpv3ccp2x,1106428,0,0,0
milkyway,milk18p5wlzvvhn24k0w3h8zsasudehch43ez0m0fqg,495990,0,0,0
milkyway,milk18p5y4ctfh45jewxczlsk837wrpql78hlsjway9,4157052,0,0,0
milkyway,milk18p7n977ejk2sysk7lvfr4pjdx9cfsnr0yrmq8k,6067972,0,0,0
milkyway,milk18p8pt38x93kuhx6s7n5uhws8qk9f97ptuj20sj,1478158,0,0,0
milkyway,milk18p93k6h552s98tdplg9p5253yq8v74f7w3l4e2,84720,0,0,0
milkyway,milk18p9cqppgl8a7jw4x2zc9hqqrf7df7qy9guuzam,16196000,0,0,0
milkyway,milk18p9qtxjt7dzwsnq8xq9zvuz40h68ngrwxasw2j,14572000,0,0,0
milkyway,milk18p9wewy2ytapmyh2ykcmyrdtryteez9rnjqagf,0,0,0,0
milkyway,milk18pagn5p2tahjkahp8hewyztzegv0g7r8259l4j,78356000,0,0,0
milkyway,milk18pcdx4zujpnjqmc5t52e8tsscrapcx3vl6ckg9,96410,0,0,0
milkyway,milk18pfva420dyucak9punxeet8lc8f30x9ygxs9cn,3347271,0,0,0
milkyway,milk18pjk9qhnu7xph0gdr8erpjwjratt79xxpuglxl,0,0,0,0
milkyway,milk18pjkpaxmq735ddy6y8jgmppq2axnvsufksfejt,870278,0,0,0
milkyway,milk18pkl60l5whw449q3en4v8pfgx0ycsyxhd6ktda,71572000,0,0,0
milkyway,milk18plxsvy02nhl5ga899vk5x8gm0t6ec2220j84g,41756,0,0,0
milkyway,milk18plzkfn4sel7jgr53calpejg9qt6g4xrjmdk27,2466761881,0,0,0
milkyway,milk18pm82aq8fhn2m0hlvh5jxr4d52s2ykx6tn3t4a,8625361,0,0,0
milkyway,milk18pmefk7j37pwus424hxrufj3ql7pd6uje9arlw,635012,0,0,0
milkyway,milk18pmygfh9yj2pfcuwf889dtydgp0kqehq2yhdac,22254000,0,0,0
milkyway,milk18pnee2rq4hc8d2tet9hd40qpvw3nuvauk7dpmp,0,0,0,0
milkyway,milk18pt2tmfdu6gdtz83w0vl0uy8hz2tuj94zausj4,513,0,0,0
milkyway,milk18pwu9nxg9gqq26zmf8la0aa63fq4pwsp8296v2,4354030668,0,0,0
milkyway,milk18pxs9rf8dp3cwr6zvavy0d7kjpqrc0svu6t7wa,0,0,0,0
milkyway,milk18pyysdf9030rhdly447et8whkxa2kd43aeffn0,13765999,0,0,0
milkyway,milk18pz0pw8g0nvqu9eyy4f8cccs3qafg3evsvwcep,3539776419,0,0,0
milkyway,milk18pzmqzxknxs44ex9jnx92rn2js4ey9eezfvlec,2714000,0,0,0
milkyway,milk18q0xqx9x6r24656c74ya8nv8gn8tdkf7yvfu5u,5677022,0,0,0
milkyway,milk18q2dych8k4sawc5pn2vww9cj2xlgk5jw3pjqj7,69205999,0,0,0
milkyway,milk18q2zf9xc6vjyxnw4nks3tukyrapxwf0jsge8g0,69075211,0,0,0
milkyway,milk18q3t2kazxrl4mdyxxrr6q5gvtze89kjqcj4v3t,0,0,0,0
milkyway,milk18q5ttga5zylzmzqqmp3h4cmfekx0n6l6sc0kqd,97662,0,0,0
milkyway,milk18q933523795e602kuv5j59gvjqdwdt9gf7qysq,81350000,0,0,0
milkyway,milk18q952450cenk2p69rgfhsu2ze8uv66kl2m9gj7,28,0,0,0
milkyway,milk18qat0lzm0h00hgdj8kty922hsnf5l6kv50d8mf,23146000,0,0,0
milkyway,milk18qcsnawcjpcnwtvqug5z0je04ejac60h5sycpl,4036000,0,0,0
milkyway,milk18qd7pq9uyh592v3adjuup05r5ytqlejr7zmpfy,513,0,0,0
milkyway,milk18qe7nxl93c5gnpg4zfg9h3ufem3aml0r09rv8d,9030000,0,0,0
milkyway,milk18qhuz3ltz90vfkupupaf6ph82vn05q42uyfune,1668158,0,0,0
